gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
Synpcc7942_2236,Synpcc7942_2236,100,554,0,0,1,554,1,554,0,1094,554,1,<=>
Synpcc7942_2237,Synpcc7942_2237,100,144,0,0,1,144,1,144,2.83E-99,278,144,1,<=>
Synpcc7942_2238,Synpcc7942_2238,100,471,0,0,1,471,1,471,0,937,471,1,<=>
Synpcc7942_2239,Synpcc7942_2239,100,171,0,0,1,171,1,171,1.1E-126,349,171,1,<=>
Synpcc7942_2240,Synpcc7942_2240,100,176,0,0,1,176,1,176,3.44E-132,363,176,1,<=>
Synpcc7942_2241,Synpcc7942_2241,100,290,0,0,1,290,1,290,0,567,290,1,<=>
Synpcc7942_2242,Synpcc7942_2242,100,330,0,0,1,330,1,330,0,649,330,1,<=>
Synpcc7942_2243,Synpcc7942_2243,100,414,0,0,1,414,1,414,0,848,414,1,<=>
Synpcc7942_2244,Synpcc7942_2244,100,181,0,0,1,181,1,181,1.09E-135,373,181,1,<=>
Synpcc7942_2245,Synpcc7942_2245,100,62,0,0,1,62,1,62,1.21E-36,113,62,1,<=>
Synpcc7942_2246,Synpcc7942_2246,100,520,0,0,1,520,1,520,0,1031,520,1,<=>
Synpcc7942_2247,Synpcc7942_2247,100,882,0,0,1,882,1,882,0,1795,882,1,<=>
Synpcc7942_2248,Synpcc7942_2248,100,91,0,0,1,91,1,91,1.37E-61,178,91,1,<=>
Synpcc7942_2249,Synpcc7942_2249,100,141,0,0,1,141,1,141,3.24E-104,290,141,1,<=>
Synpcc7942_2250,Synpcc7942_2250,100,387,0,0,1,387,1,387,0,760,387,1,<=>
Synpcc7942_2251,Synpcc7942_2251,100,194,0,0,1,194,1,194,3.04E-141,388,194,1,<=>
Synpcc7942_2252,Synpcc7942_2252,100,1017,0,0,1,1017,1,1017,0,2080,1017,1,<=>
Synpcc7942_2253,Synpcc7942_2253,100,384,0,0,1,384,1,384,0,785,384,1,<=>
Synpcc7942_2254,Synpcc7942_2254,100,452,0,0,1,452,1,452,0,904,452,1,<=>
Synpcc7942_2255,Synpcc7942_2255,100,134,0,0,1,134,1,134,2.59E-97,272,134,1,<=>
Synpcc7942_2256,Synpcc7942_2256,100,184,0,0,1,184,1,184,1.48E-128,355,184,1,<=>
Synpcc7942_2257,Synpcc7942_2257,100,55,0,0,1,55,1,55,4.8E-37,114,55,1,<=>
Synpcc7942_2258,Synpcc7942_2258,100,427,0,0,1,427,1,427,0,874,427,1,<=>
Synpcc7942_2259,Synpcc7942_2259,100,182,0,0,1,182,1,182,1.56E-129,357,182,1,<=>
Synpcc7942_2260,Synpcc7942_2260,100,108,0,0,1,108,1,108,3.4E-77,219,108,1,<=>
Synpcc7942_2261,Synpcc7942_2261,100,113,0,0,1,113,1,113,5E-79,224,113,1,<=>
Synpcc7942_2262,Synpcc7942_2262,100,469,0,0,1,469,1,469,0,911,469,1,<=>
Synpcc7942_2263,Synpcc7942_2263,100,435,0,0,1,435,1,435,0,868,435,1,<=>
Synpcc7942_2264,Synpcc7942_2264,100,91,0,0,1,91,1,91,1.75E-64,186,91,1,<=>
Synpcc7942_2265,Synpcc7942_2265,100,431,0,0,1,431,1,431,0,865,431,1,<=>
Synpcc7942_2266,Synpcc7942_2266,100,354,0,0,1,354,1,354,0,690,354,1,<=>
Synpcc7942_2267,Synpcc7942_2267,100,85,0,0,1,85,1,85,1.27E-56,165,85,1,<=>
Synpcc7942_2268,Synpcc7942_2268,100,381,0,0,1,381,1,381,0,753,381,1,<=>
Synpcc7942_2269,Synpcc7942_2269,100,245,0,0,1,245,1,245,5.25E-173,473,245,1,<=>
Synpcc7942_2270,Synpcc7942_2270,100,344,0,0,1,344,1,344,0,696,344,1,<=>
Synpcc7942_2271,Synpcc7942_2271,100,183,0,0,1,183,1,183,6.95E-135,371,183,1,<=>
Synpcc7942_2272,Synpcc7942_2272,100,176,0,0,1,176,1,176,8.33E-128,352,176,1,<=>
Synpcc7942_2273,Synpcc7942_2273,100,255,0,0,1,255,1,255,0,514,255,1,<=>
Synpcc7942_2274,Synpcc7942_2274,100,677,0,0,1,677,1,677,0,1342,677,1,<=>
Synpcc7942_2275,Synpcc7942_2275,100,94,0,0,1,94,1,94,2.16E-66,191,94,1,<=>
Synpcc7942_2276,Synpcc7942_2276,100,150,0,0,1,150,1,150,9.72E-108,300,150,1,<=>
Synpcc7942_2277,Synpcc7942_2277,100,102,0,0,1,102,1,102,4.62E-73,208,102,1,<=>
Synpcc7942_2278,Synpcc7942_2278,100,715,0,0,1,715,1,715,0,1467,715,1,<=>
Synpcc7942_2279,Synpcc7942_2279,100,470,0,0,1,470,1,470,0,928,470,1,<=>
Synpcc7942_2280,Synpcc7942_2280,100,310,0,0,1,310,1,310,0,595,310,1,<=>
Synpcc7942_2281,Synpcc7942_2281,100,318,0,0,1,318,1,318,0,633,318,1,<=>
Synpcc7942_2282,Synpcc7942_2282,100,637,0,0,1,637,1,637,0,1287,637,1,<=>
Synpcc7942_2283,Synpcc7942_2283,100,247,0,0,1,247,1,247,1.41E-172,471,247,1,<=>
Synpcc7942_2284,Synpcc7942_2284,100,303,0,0,1,303,1,303,0,614,303,1,<=>
Synpcc7942_2285,Synpcc7942_2285,100,359,0,0,1,359,1,359,0,712,359,1,<=>
Synpcc7942_2286,Synpcc7942_2286,100,361,0,0,1,361,1,361,0,737,361,1,<=>
Synpcc7942_2287,Synpcc7942_2287,100,324,0,0,1,324,1,324,0,662,324,1,<=>
Synpcc7942_2288,Synpcc7942_2288,100,178,0,0,1,178,1,178,6.28E-132,363,178,1,<=>
Synpcc7942_2289,Synpcc7942_2289,100,284,0,0,1,284,1,284,0,576,284,1,<=>
Synpcc7942_2290,Synpcc7942_2290,100,244,0,0,1,244,1,244,0,497,244,1,<=>
Synpcc7942_2291,Synpcc7942_2291,100,323,0,0,1,323,1,323,0,641,323,1,<=>
Synpcc7942_2292,Synpcc7942_2292,100,754,0,0,1,754,1,754,0,1432,754,1,<=>
Synpcc7942_2293,Synpcc7942_2293,100,149,0,0,1,149,1,149,4.03E-110,305,149,1,<=>
Synpcc7942_2294,Synpcc7942_2294,100,278,0,0,1,278,1,278,0,573,278,1,<=>
Synpcc7942_2295,Synpcc7942_2295,100,367,0,0,1,367,1,367,0,729,367,1,<=>
Synpcc7942_2296,Synpcc7942_2296,100,434,0,0,1,434,1,434,0,894,434,1,<=>
Synpcc7942_2297,Synpcc7942_2297,100,397,0,0,1,397,1,397,0,803,397,1,<=>
Synpcc7942_2298,Synpcc7942_2298,100,207,0,0,1,207,1,207,2.39E-146,402,207,1,<=>
Synpcc7942_2299,Synpcc7942_2299,100,102,0,0,1,102,1,102,4.08E-71,203,102,1,<=>
Synpcc7942_2300,Synpcc7942_2300,100,164,0,0,1,164,1,164,9.77E-119,328,164,1,<=>
Synpcc7942_2301,Synpcc7942_2301,100,90,0,0,1,90,1,90,1.12E-63,183,90,1,<=>
Synpcc7942_2302,Synpcc7942_2302,100,118,0,0,1,118,1,118,2.14E-84,238,118,1,<=>
Synpcc7942_2303,Synpcc7942_2303,100,278,0,0,1,278,1,278,0,551,278,1,<=>
Synpcc7942_2304,Synpcc7942_2304,100,305,0,0,1,305,1,305,0,626,305,1,<=>
Synpcc7942_2305,Synpcc7942_2305,100,228,0,0,1,228,1,228,1.16E-168,460,228,1,<=>
Synpcc7942_2306,Synpcc7942_2306,100,195,0,0,1,195,1,195,1.04E-147,404,195,1,<=>
Synpcc7942_2307,Synpcc7942_2307,100,336,0,0,1,336,1,336,0,697,336,1,<=>
Synpcc7942_2308,Synpcc7942_2308,100,372,0,0,1,372,1,372,0,750,372,1,<=>
Synpcc7942_2309,Synpcc7942_2309,100,198,0,0,1,198,1,198,1.23E-149,409,198,1,<=>
Synpcc7942_2310,Synpcc7942_2310,100,489,0,0,1,489,1,489,0,988,489,1,<=>
Synpcc7942_2311,Synpcc7942_2311,100,259,0,0,1,259,1,259,0,519,259,1,<=>
Synpcc7942_2312,Synpcc7942_2312,100,357,0,0,1,357,1,357,0,703,357,1,<=>
Synpcc7942_2313,Synpcc7942_2313,100,544,0,0,1,544,1,544,0,1081,544,1,<=>
Synpcc7942_2314,Synpcc7942_2314,100,103,0,0,1,103,1,103,1.53E-70,202,103,1,<=>
Synpcc7942_2315,Synpcc7942_2315,100,484,0,0,1,484,1,484,0,974,484,1,<=>
Synpcc7942_2316,Synpcc7942_2316,100,137,0,0,1,137,1,137,3.96E-97,272,137,1,<=>
Synpcc7942_2317,Synpcc7942_2317,100,790,0,0,1,790,1,790,0,1561,790,1,<=>
Synpcc7942_2318,Synpcc7942_2318,100,208,0,0,1,208,1,208,8.25E-153,418,208,1,<=>
Synpcc7942_2319,Synpcc7942_2319,100,72,0,0,1,72,1,72,3.88E-48,143,72,1,<=>
Synpcc7942_2320,Synpcc7942_2320,100,95,0,0,1,95,1,95,1.59E-68,196,95,1,<=>
Synpcc7942_2321,Synpcc7942_2321,100,173,0,0,1,173,1,173,2.53E-131,361,173,1,<=>
Synpcc7942_2322,Synpcc7942_2322,100,96,0,0,1,96,1,96,3.33E-66,190,96,1,<=>
Synpcc7942_2323,Synpcc7942_2323,100,87,0,0,1,87,1,87,1.23E-62,181,87,1,<=>
Synpcc7942_2324,Synpcc7942_2324,100,323,0,0,1,323,1,323,0,656,323,1,<=>
Synpcc7942_2325,Synpcc7942_2325,100,255,0,0,1,255,1,255,0,509,255,1,<=>
Synpcc7942_2326,Synpcc7942_2326,100,250,0,0,1,250,1,250,0,506,250,1,<=>
Synpcc7942_2327,Synpcc7942_2327,100,157,0,0,1,157,1,157,4.21E-110,306,157,1,<=>
Synpcc7942_2328,Synpcc7942_2328,100,363,0,0,1,363,1,363,0,720,363,1,<=>
Synpcc7942_2329,Synpcc7942_2329,100,424,0,0,1,424,1,424,0,858,424,1,<=>
Synpcc7942_2330,Synpcc7942_2330,100,407,0,0,1,407,1,407,0,817,407,1,<=>
Synpcc7942_2331,Synpcc7942_2331,100,215,0,0,1,215,1,215,7.96E-161,439,215,1,<=>
Synpcc7942_2332,Synpcc7942_2332,100,160,0,0,1,160,1,160,3.69E-114,317,160,1,<=>
Synpcc7942_2333,Synpcc7942_2333,100,445,0,0,1,445,1,445,0,916,445,1,<=>
Synpcc7942_2334,Synpcc7942_2334,100,511,0,0,1,511,1,511,0,1052,511,1,<=>
Synpcc7942_2335,Synpcc7942_2335,100,344,0,0,1,344,1,344,0,710,344,1,<=>
Synpcc7942_2336,Synpcc7942_2336,100,57,0,0,1,57,1,57,1.08E-38,118,57,1,<=>
Synpcc7942_2337,Synpcc7942_2337,100,317,0,0,1,317,1,317,0,646,317,1,<=>
Synpcc7942_2338,Synpcc7942_2338,100,305,0,0,1,305,1,305,0,586,305,1,<=>
Synpcc7942_2339,Synpcc7942_2339,100,344,0,0,1,344,1,344,0,691,344,1,<=>
Synpcc7942_2340,Synpcc7942_2340,100,453,0,0,1,453,1,453,0,917,453,1,<=>
Synpcc7942_2341,Synpcc7942_2341,100,293,0,0,1,293,1,293,0,564,293,1,<=>
Synpcc7942_2342,Synpcc7942_2342,100,166,0,0,1,166,1,166,4.78E-119,330,166,1,<=>
Synpcc7942_2343,Synpcc7942_2343,100,38,0,0,1,38,1,38,1.13E-21,73.9,38,1,<=>
Synpcc7942_2344,Synpcc7942_2344,100,316,0,0,1,316,1,316,0,615,316,1,<=>
Synpcc7942_2345,Synpcc7942_2345,100,112,0,0,1,112,1,112,2.98E-81,229,112,1,<=>
Synpcc7942_2346,Synpcc7942_2346,100,261,0,0,1,261,1,261,0,533,261,1,<=>
Synpcc7942_2347,Synpcc7942_2347,100,358,0,0,1,358,1,358,0,734,358,1,<=>
Synpcc7942_2348,Synpcc7942_2348,100,359,0,0,1,359,1,359,0,727,359,1,<=>
Synpcc7942_2349,Synpcc7942_2349,100,397,0,0,1,397,1,397,0,816,397,1,<=>
Synpcc7942_2350,Synpcc7942_2350,100,233,0,0,1,233,1,233,3.34E-173,472,233,1,<=>
Synpcc7942_2351,Synpcc7942_2351,100,402,0,0,1,402,1,402,0,813,402,1,<=>
Synpcc7942_2352,Synpcc7942_2352,100,207,0,0,1,207,1,207,1.15E-156,428,207,1,<=>
Synpcc7942_2353,Synpcc7942_2353,100,233,0,0,1,233,1,233,1.9E-174,475,233,1,<=>
Synpcc7942_2354,Synpcc7942_2354,100,174,0,0,1,174,1,174,1.3E-125,347,174,1,<=>
Synpcc7942_2355,Synpcc7942_2355,100,107,0,0,1,107,1,107,1.68E-71,204,107,1,<=>
Synpcc7942_2356,Synpcc7942_2356,100,208,0,0,1,208,1,208,2.73E-152,417,208,1,<=>
Synpcc7942_2357,Synpcc7942_2357,100,481,0,0,1,481,1,481,0,984,481,1,<=>
Synpcc7942_2358,Synpcc7942_2358,100,276,0,0,1,276,1,276,0,571,276,1,<=>
Synpcc7942_2359,Synpcc7942_2359,100,460,0,0,1,460,1,460,0,864,460,1,<=>
Synpcc7942_2360,Synpcc7942_2360,100,344,0,0,1,344,1,344,0,681,344,1,<=>
Synpcc7942_2361,Synpcc7942_2361,100,289,0,0,1,289,1,289,0,588,289,1,<=>
Synpcc7942_2362,Synpcc7942_2362,100,323,0,0,1,323,1,323,0,648,323,1,<=>
Synpcc7942_2363,Synpcc7942_2363,100,123,0,0,1,123,1,123,1.22E-88,249,123,1,<=>
Synpcc7942_2364,Synpcc7942_2364,100,201,0,0,1,201,1,201,2.45E-144,396,201,1,<=>
Synpcc7942_2365,Synpcc7942_2365,100,556,0,0,1,556,1,556,0,1149,556,1,<=>
Synpcc7942_2366,Synpcc7942_2366,100,92,0,0,1,92,1,92,3.39E-65,187,92,1,<=>
Synpcc7942_2367,Synpcc7942_2367,100,167,0,0,1,167,1,167,2.11E-120,333,167,1,<=>
Synpcc7942_2368,Synpcc7942_2368,100,376,0,0,1,376,1,376,0,746,376,1,<=>
Synpcc7942_2369,Synpcc7942_2369,100,1056,0,0,1,1056,1,1056,0,2088,1056,1,<=>
Synpcc7942_2370,Synpcc7942_2370,100,69,0,0,1,69,1,69,1.57E-46,139,69,1,<=>
Synpcc7942_2371,Synpcc7942_2371,100,264,0,0,1,264,1,264,0,540,264,1,<=>
Synpcc7942_2372,Synpcc7942_2372,100,349,0,0,1,349,1,349,0,690,349,1,<=>
Synpcc7942_2373,Synpcc7942_2373,100,344,0,0,1,344,1,344,0,686,344,1,<=>
Synpcc7942_2374,Synpcc7942_2374,100,452,0,0,1,452,1,452,0,929,452,1,<=>
Synpcc7942_2375,Synpcc7942_2375,100,347,0,0,1,347,1,347,0,708,347,1,<=>
Synpcc7942_2376,Synpcc7942_2376,100,136,0,0,1,136,1,136,3.26E-97,272,136,1,<=>
Synpcc7942_2377,Synpcc7942_2377,100,282,0,0,1,282,1,282,0,550,282,1,<=>
Synpcc7942_2378,Synpcc7942_2378,100,393,0,0,1,393,1,393,0,780,393,1,<=>
Synpcc7942_2379,Synpcc7942_2379,100,263,0,0,1,263,1,263,0,520,263,1,<=>
Synpcc7942_2380,Synpcc7942_2380,100,142,0,0,1,142,1,142,1.64E-100,281,142,1,<=>
Synpcc7942_2381,Synpcc7942_2381,100,268,0,0,1,268,1,268,0,534,268,1,<=>
Synpcc7942_2382,Synpcc7942_2382,100,396,0,0,1,396,1,396,0,805,396,1,<=>
Synpcc7942_2383,Synpcc7942_2383,100,383,0,0,1,383,1,383,0,748,383,1,<=>
Synpcc7942_2384,Synpcc7942_2384,100,1196,0,0,1,1196,1,1196,0,2457,1196,1,<=>
Synpcc7942_2385,Synpcc7942_2385,100,340,0,0,1,340,1,340,0,689,340,1,<=>
Synpcc7942_2386,Synpcc7942_2386,100,367,0,0,1,367,1,367,0,747,367,1,<=>
Synpcc7942_2387,Synpcc7942_2387,100,671,0,0,1,671,1,671,0,1389,671,1,<=>
Synpcc7942_2388,Synpcc7942_2388,100,389,0,0,1,389,1,389,0,803,389,1,<=>
Synpcc7942_2389,Synpcc7942_2389,100,266,0,0,1,266,1,266,0,535,266,1,<=>
Synpcc7942_2390,Synpcc7942_2390,100,1229,0,0,1,1229,1,1229,0,2489,1229,1,<=>
Synpcc7942_2391,Synpcc7942_2391,100,206,0,0,1,206,1,206,7.25E-151,413,206,1,<=>
Synpcc7942_2392,Synpcc7942_2392,100,486,0,0,1,486,1,486,0,1002,486,1,<=>
Synpcc7942_2393,Synpcc7942_2393,100,481,0,0,1,481,1,481,0,980,481,1,<=>
Synpcc7942_2394,Synpcc7942_2394,100,593,0,0,1,593,1,593,0,1137,593,1,<=>
Synpcc7942_2395,Synpcc7942_2395,100,83,0,0,1,83,1,83,2.54E-59,172,83,1,<=>
Synpcc7942_2396,Synpcc7942_2396,100,183,0,0,1,183,1,183,7.14E-132,363,183,1,<=>
Synpcc7942_2397,Synpcc7942_2397,100,175,0,0,1,175,1,175,4.09E-122,338,175,1,<=>
Synpcc7942_2398,Synpcc7942_2398,100,149,0,0,1,149,1,149,4.23E-108,300,149,1,<=>
Synpcc7942_2399,Synpcc7942_2399,100,392,0,0,1,392,1,392,0,796,392,1,<=>
Synpcc7942_2400,Synpcc7942_2400,100,385,0,0,1,385,1,385,0,770,385,1,<=>
Synpcc7942_2401,Synpcc7942_2401,100,163,0,0,1,163,1,163,2.35E-118,327,163,1,<=>
Synpcc7942_2402,Synpcc7942_2402,100,376,0,0,1,376,1,376,0,766,376,1,<=>
Synpcc7942_2403,Synpcc7942_2403,100,94,0,0,1,94,1,94,6E-66,189,94,1,<=>
Synpcc7942_2404,Synpcc7942_2404,100,246,0,0,1,246,1,246,2.5E-180,491,246,1,<=>
Synpcc7942_2405,Synpcc7942_2405,100,84,0,0,1,84,1,84,5.81E-57,166,84,1,<=>
Synpcc7942_2406,Synpcc7942_2406,100,379,0,0,1,379,1,379,0,766,379,1,<=>
Synpcc7942_2407,Synpcc7942_2407,100,259,0,0,1,259,1,259,0,528,259,1,<=>
Synpcc7942_2408,Synpcc7942_2408,100,128,0,0,1,128,1,128,1.8E-91,257,128,1,<=>
Synpcc7942_2409,Synpcc7942_2409,100,444,0,0,1,444,1,444,0,906,444,1,<=>
Synpcc7942_2410,Synpcc7942_2410,100,344,0,0,1,344,1,344,0,705,344,1,<=>
Synpcc7942_2411,Synpcc7942_2411,100,94,0,0,1,94,1,94,7.99E-66,189,94,1,<=>
Synpcc7942_2412,Synpcc7942_2412,100,270,0,0,1,270,1,270,0,539,270,1,<=>
Synpcc7942_2413,Synpcc7942_2413,100,82,0,0,1,82,1,82,1.84E-56,165,82,1,<=>
Synpcc7942_2414,Synpcc7942_2414,100,351,0,0,1,351,1,351,0,728,351,1,<=>
Synpcc7942_2415,Synpcc7942_2415,100,504,0,0,1,504,1,504,0,1025,504,1,<=>
Synpcc7942_2416,Synpcc7942_2416,100,255,0,0,1,255,1,255,0,503,255,1,<=>
Synpcc7942_2417,Synpcc7942_2417,100,421,0,0,1,421,1,421,0,858,421,1,<=>
Synpcc7942_2418,Synpcc7942_2418,100,294,0,0,1,294,1,294,0,588,294,1,<=>
Synpcc7942_2419,Synpcc7942_2419,100,174,0,0,1,174,1,174,2.57E-130,358,174,1,<=>
Synpcc7942_2420,Synpcc7942_2420,100,244,0,0,1,244,1,244,6.48E-180,490,244,1,<=>
Synpcc7942_2421,Synpcc7942_2421,100,305,0,0,1,305,1,305,0,587,305,1,<=>
Synpcc7942_2422,Synpcc7942_2422,100,288,0,0,1,288,1,288,0,552,288,1,<=>
Synpcc7942_2423,Synpcc7942_2423,100,635,0,0,1,635,1,635,0,1295,635,1,<=>
Synpcc7942_2424,Synpcc7942_2424,100,267,0,0,1,267,1,267,0,518,267,1,<=>
Synpcc7942_2425,Synpcc7942_2425,100,320,0,0,1,320,1,320,0,656,320,1,<=>
Synpcc7942_2426,Synpcc7942_2426,100,37,0,0,1,37,1,37,3.14E-20,70.5,37,1,<=>
Synpcc7942_2427,Synpcc7942_2427,100,280,0,0,1,280,1,280,0,565,280,1,<=>
Synpcc7942_2428,Synpcc7942_2428,100,148,0,0,1,148,1,148,1.89E-105,293,148,1,<=>
Synpcc7942_2429,Synpcc7942_2429,100,216,0,0,1,216,1,216,1.07E-154,424,216,1,<=>
Synpcc7942_2430,Synpcc7942_2430,100,381,0,0,1,381,1,381,0,769,381,1,<=>
Synpcc7942_2431,Synpcc7942_2431,100,1269,0,0,1,1269,1,1269,0,2434,1269,1,<=>
Synpcc7942_2432,Synpcc7942_2432,100,202,0,0,1,202,1,202,2.05E-152,417,202,1,<=>
Synpcc7942_2433,Synpcc7942_2433,100,306,0,0,1,306,1,306,0,616,306,1,<=>
Synpcc7942_2434,Synpcc7942_2434,100,172,0,0,1,172,1,172,3.15E-121,335,172,1,<=>
Synpcc7942_2435,Synpcc7942_2435,100,206,0,0,1,206,1,206,7.96E-154,421,206,1,<=>
Synpcc7942_2436,Synpcc7942_2436,100,198,0,0,1,198,1,198,1.22E-149,409,198,1,<=>
Synpcc7942_2437,Synpcc7942_2437,100,954,0,0,1,954,1,954,0,1971,954,1,<=>
Synpcc7942_2438,Synpcc7942_2438,100,477,0,0,1,477,1,477,0,885,477,1,<=>
Synpcc7942_2439,Synpcc7942_2439,100,331,0,0,1,331,1,331,0,679,331,1,<=>
Synpcc7942_2440,Synpcc7942_2440,100,716,0,0,1,716,1,716,0,1429,716,1,<=>
Synpcc7942_2441,Synpcc7942_2441,100,264,0,0,1,264,1,264,0,550,264,1,<=>
Synpcc7942_2442,Synpcc7942_2442,100,303,0,0,1,303,1,303,0,586,303,1,<=>
Synpcc7942_2443,Synpcc7942_2443,100,310,0,0,1,310,1,310,0,602,310,1,<=>
Synpcc7942_2444,Synpcc7942_2444,100,337,0,0,1,337,1,337,0,683,337,1,<=>
Synpcc7942_2445,Synpcc7942_2445,100,337,0,0,1,337,1,337,0,680,337,1,<=>
Synpcc7942_2446,Synpcc7942_2446,100,277,0,0,1,277,1,277,0,571,277,1,<=>
Synpcc7942_2447,Synpcc7942_2447,100,73,0,0,1,73,1,73,6.77E-50,147,73,1,<=>
Synpcc7942_2448,Synpcc7942_2448,100,535,0,0,1,535,1,535,0,1068,535,1,<=>
Synpcc7942_2449,Synpcc7942_2449,100,211,0,0,1,211,1,211,2.09E-159,435,211,1,<=>
Synpcc7942_2450,Synpcc7942_2450,100,771,0,0,1,771,1,771,0,1501,771,1,<=>
Synpcc7942_2451,Synpcc7942_2451,100,264,0,0,1,264,1,264,0,516,264,1,<=>
Synpcc7942_2452,Synpcc7942_2452,100,238,0,0,1,238,1,238,9.69E-173,471,238,1,<=>
Synpcc7942_2453,Synpcc7942_2453,100,359,0,0,1,359,1,359,0,709,359,1,<=>
Synpcc7942_2454,Synpcc7942_2454,100,424,0,0,1,424,1,424,0,844,424,1,<=>
Synpcc7942_2455,Synpcc7942_2455,100,210,0,0,1,210,1,210,4.05E-151,414,210,1,<=>
Synpcc7942_2456,Synpcc7942_2456,100,316,0,0,1,316,1,316,0,622,316,1,<=>
Synpcc7942_2457,Synpcc7942_2457,100,292,0,0,1,292,1,292,0,609,292,1,<=>
Synpcc7942_2458,Synpcc7942_2458,100,724,0,0,1,724,1,724,0,1395,724,1,<=>
Synpcc7942_2459,Synpcc7942_2459,100,362,0,0,1,362,1,362,0,750,362,1,<=>
Synpcc7942_2460,Synpcc7942_2460,100,424,0,0,1,424,1,424,0,884,424,1,<=>
Synpcc7942_2461,Synpcc7942_2461,100,477,0,0,1,477,1,477,0,981,477,1,<=>
Synpcc7942_2462,Synpcc7942_2462,100,426,0,0,1,426,1,426,0,862,426,1,<=>
Synpcc7942_2463,Synpcc7942_2463,100,417,0,0,1,417,1,417,0,853,417,1,<=>
Synpcc7942_2464,Synpcc7942_2464,100,232,0,0,1,232,1,232,1.84E-168,460,232,1,<=>
Synpcc7942_2465,Synpcc7942_2465,100,83,0,0,1,83,1,83,4.12E-59,171,83,1,<=>
Synpcc7942_2466,Synpcc7942_2466,100,235,0,0,1,235,1,235,6.18E-172,469,235,1,<=>
Synpcc7942_2467,Synpcc7942_2467,100,288,0,0,1,288,1,288,0,581,288,1,<=>
Synpcc7942_2468,Synpcc7942_2468,100,634,0,0,1,634,1,634,0,1271,634,1,<=>
Synpcc7942_2469,Synpcc7942_2469,100,256,0,0,1,256,1,256,0,505,256,1,<=>
Synpcc7942_2470,Synpcc7942_2470,100,255,0,0,1,255,1,255,0,508,255,1,<=>
Synpcc7942_2471,Synpcc7942_2471,100,213,0,0,1,213,1,213,2.64E-152,417,213,1,<=>
Synpcc7942_2472,Synpcc7942_2472,100,518,0,0,1,518,1,518,0,1024,518,1,<=>
Synpcc7942_2473,Synpcc7942_2473,100,462,0,0,1,462,1,462,0,942,462,1,<=>
Synpcc7942_2474,Synpcc7942_2474,100,53,0,0,1,53,1,53,8.55E-35,108,53,1,<=>
Synpcc7942_2475,Synpcc7942_2475,100,474,0,0,1,474,1,474,0,964,474,1,<=>
Synpcc7942_2476,Synpcc7942_2476,100,111,0,0,1,111,1,111,4.57E-74,211,111,1,<=>
Synpcc7942_2477,Synpcc7942_2477,100,298,0,0,1,298,1,298,0,592,298,1,<=>
Synpcc7942_2478,Synpcc7942_2478,100,124,0,0,1,124,1,124,3.26E-89,251,124,1,<=>
Synpcc7942_2479,Synpcc7942_2479,100,188,0,0,1,188,1,188,2.52E-136,375,188,1,<=>
Synpcc7942_2480,Synpcc7942_2480,100,300,0,0,1,300,1,300,0,620,300,1,<=>
Synpcc7942_2481,Synpcc7942_2481,100,410,0,0,1,410,1,410,0,789,410,1,<=>
Synpcc7942_2482,Synpcc7942_2482,100,197,0,0,1,197,1,197,1.29E-142,392,197,1,<=>
Synpcc7942_2483,Synpcc7942_2483,100,494,0,0,1,494,1,494,0,995,494,1,<=>
Synpcc7942_2484,Synpcc7942_2484,100,230,0,0,1,230,1,230,2.31E-168,459,230,1,<=>
Synpcc7942_2485,Synpcc7942_2485,100,197,0,0,1,197,1,197,1.54E-146,402,197,1,<=>
Synpcc7942_2486,Synpcc7942_2486,100,526,0,0,1,526,1,526,0,1053,526,1,<=>
Synpcc7942_2487,Synpcc7942_2487,100,72,0,0,1,72,1,72,4.81E-49,145,72,1,<=>
Synpcc7942_2488,Synpcc7942_2488,100,202,0,0,1,202,1,202,1.23E-145,400,202,1,<=>
Synpcc7942_2489,Synpcc7942_2489,100,91,0,0,1,91,1,91,8.7E-67,191,91,1,<=>
Synpcc7942_2490,Synpcc7942_2490,100,306,0,0,1,306,1,306,0,617,306,1,<=>
Synpcc7942_2491,Synpcc7942_2491,100,645,0,0,1,645,1,645,0,1331,645,1,<=>
Synpcc7942_2492,Synpcc7942_2492,100,237,0,0,1,237,1,237,1.28E-169,463,237,1,<=>
Synpcc7942_2493,Synpcc7942_2493,100,253,0,0,1,253,1,253,0,500,253,1,<=>
Synpcc7942_2494,Synpcc7942_2494,100,307,0,0,1,307,1,307,0,582,307,1,<=>
Synpcc7942_2495,Synpcc7942_2495,100,313,0,0,1,313,1,313,0,600,313,1,<=>
Synpcc7942_2496,Synpcc7942_2496,100,399,0,0,1,399,1,399,0,791,399,1,<=>
Synpcc7942_2497,Synpcc7942_2497,100,151,0,0,1,151,1,151,6.37E-110,305,151,1,<=>
Synpcc7942_2498,Synpcc7942_2498,100,414,0,0,1,414,1,414,0,812,414,1,<=>
Synpcc7942_2499,Synpcc7942_2499,100,446,0,0,1,446,1,446,0,890,446,1,<=>
Synpcc7942_2500,Synpcc7942_2500,100,206,0,0,1,206,1,206,2.01E-150,412,206,1,<=>
Synpcc7942_2501,Synpcc7942_2501,100,354,0,0,1,354,1,354,0,727,354,1,<=>
Synpcc7942_2502,Synpcc7942_2502,100,437,0,0,1,437,1,437,0,882,437,1,<=>
